'jobs',,'dba','qty_6',,'Qty 6:',0,'Qty 6',0,23,,0,65,238,,'N',,,,
'jobs',,'dba','finishing',,,0,,0,0,,0,65,4718,,'N',,,,
'jobs',,'dba','art_work',,,0,,0,0,,0,65,4718,,'N',,,,
'jobs',,'dba','stock',,,0,,0,0,,0,65,4718,,'N',,,,
